,time,tavg,tmin,tmax,prcp,snow,wspd,airport
4789,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,IAG
4790,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,IAG
4791,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,IAG
4792,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,IAG
4793,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,IAG
4794,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,IAG
4795,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,IAG
4796,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,IAG
4797,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,IAG
4798,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,IAG
4799,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,IAG
4800,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,IAG
4801,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,IAG
4802,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,IAG
4803,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,IAG
4804,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,IAG
4805,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,IAG
4806,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,IAG
4807,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,IAG
4808,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,IAG
4809,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,IAG
4810,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,IAG
4811,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,IAG
4812,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,IAG
4813,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,IAG
4814,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,LBE
4815,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,LBE
4816,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,LBE
4817,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,LBE
4818,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,LBE
4819,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,LBE
4820,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,LBE
4821,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,LBE
4822,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,LBE
4823,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,LBE
4824,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,LBE
4825,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,LBE
4826,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,LBE
4827,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,LBE
4828,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,LBE
4829,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,LBE
4830,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,LBE
4831,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,LBE
4832,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,LBE
4833,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,LBE
4834,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,LBE
4835,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,LBE
4836,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,LBE
4837,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,LBE
4838,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,LBE
4839,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,LBE
4840,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,LBE
4841,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,LBE
4842,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,LBE
4843,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,LBE
4844,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,LBE
4845,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,YUM
4846,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,BUR
4847,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,FLG
4848,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,FAT
4849,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,RDM
4850,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,DRO
4851,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,GJT
4852,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,ASE
4853,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,BFL
4854,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SBA
4855,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SBP
4856,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,MRY
4857,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,ROW
4858,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,EUG
4859,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SAF
4860,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SGU
4861,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,LBB
4862,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,MBS
4863,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,GFK
4864,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,RAP
4865,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,PIA
4866,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,HLN
4867,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,IDA
4868,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,FCA
4869,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,PSC
4870,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,GTF
4871,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SUN
4872,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,MFR
4873,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,DLH
4874,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,ATW
4875,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,ISN
4876,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,CMX
4877,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,EAU
4878,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,GCC
4879,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,RKS
4880,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,MKG
4881,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,PAH
4882,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SPI
4883,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,DVL
4884,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,JMS
4885,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,OTH
4886,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,LAR
4887,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,HYS
4888,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,RDD
4889,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SCE
4890,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,ACV
4891,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,MMH
4892,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MBS
4893,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,HLN
4894,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ASE
4895,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,GEG
4896,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BIS
4897,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MSO
4898,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,FNT
4899,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,PSC
4900,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,FCA
4901,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,GTF
4902,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,RAP
4903,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BZN
4904,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,GFK
4905,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,TVC
4906,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,DLH
4907,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SUN
4908,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,TWF
4909,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ISN
4910,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ALB
4911,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,IDA
4912,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MOT
4913,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,FAT
4914,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,AVL
4915,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,CMX
4916,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,EAU
4917,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SBP
4918,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SBA
4919,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,GCC
4920,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,RKS
4921,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MKG
4922,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MRY
4923,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,PAH
4924,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SPI
4925,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,DVL
4926,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,JMS
4927,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,LAR
4928,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,OTH
4929,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,HYS
4930,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SGU
4931,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MFR
4932,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BIL
4933,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,RDD
4934,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ACV
4935,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BFL
4936,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BUR
4937,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,EUG
4938,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,RDM
4939,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,CID
4940,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,DAY
4941,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MMH
4942,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,HDN
4943,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SJC
4944,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,JAC
4945,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MDT
4946,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,DRO
4947,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,COD
4948,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,PIH
4949,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,CIU
4950,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ABR
4951,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BGM
4952,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,APN
4953,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ESC
4954,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,PLN
4955,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BJI
4956,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,CPR
4957,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BRD
4958,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ITH
4959,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,BTM
4960,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,CDC
4961,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,EKO
4962,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,GJT
4963,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,HIB
4964,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,LWS
4965,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,INL
4966,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,IMT
4967,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,RHI
4968,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MQT
4969,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,GRR
4970,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BMI
4971,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,RNO
4972,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,TVC
4973,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,FNT
4974,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,PIA
4975,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,DAY
4976,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,FAT
4977,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,YUM
4978,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,RDM
4979,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,FLG
4980,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,DRO
4981,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SAF
4982,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ASE
4983,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,GJT
4984,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,EUG
4985,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SBP
4986,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ROW
4987,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MRY
4988,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BFL
4989,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SGU
4990,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SJC
4991,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SBA
4992,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BUR
4993,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,HDN
4994,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ATW
4995,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SBN
4996,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,JAC
4997,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,GEG
4998,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SUN
4999,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,TWF
5000,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,IDA
5001,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,FCA
5002,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,DLH
5003,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BIL
5004,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MBS
5005,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,PSC
5006,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SDF
5007,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MDT
5008,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MOT
5009,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,AGS
5010,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,RAP
5011,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,GTF
5012,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MSO
5013,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,GFK
5014,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BZN
5015,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,HLN
5016,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MFR
5017,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ALB
5018,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ISN
5019,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BIS
5020,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,AVL
5021,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,CMX
5022,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,EAU
5023,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,GCC
5024,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,RKS
5025,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MKG
5026,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,PAH
5027,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SPI
5028,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,DVL
5029,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,JMS
5030,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,LAR
5031,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,HYS
5032,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,RDD
5033,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ACV
5034,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MMH
5035,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,COD
5036,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,PLN
5037,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,PIH
5038,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,CIU
5039,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ABR
5040,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BGM
5041,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,APN
5042,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ESC
5043,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BJI
5044,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,CPR
5045,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BRD
5046,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ITH
5047,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,BTM
5048,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,CDC
5049,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,EKO
5050,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,HIB
5051,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,LWS
5052,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,INL
5053,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,IMT
5054,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,RHI
5055,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MQT
5056,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,BMI
5057,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,TVC
5058,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,PIA
5059,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,RDM
5060,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,FAT
5061,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,YUM
5062,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,FLG
5063,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,GJT
5064,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,DRO
5065,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SAF
5066,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ASE
5067,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SBP
5068,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,EUG
5069,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,BUR
5070,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,BFL
5071,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ROW
5072,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MRY
5073,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SGU
5074,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SBA
5075,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SBN
5076,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SUN
5077,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,TWF
5078,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,IDA
5079,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,DLH
5080,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MBS
5081,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,PSC
5082,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MOT
5083,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,RAP
5084,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,GFK
5085,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,GTF
5086,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,HLN
5087,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MFR
5088,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ISN
5089,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,CMX
5090,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,EAU
5091,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,GCC
5092,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,RKS
5093,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MKG
5094,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,PAH
5095,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SPI
5096,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,DVL
5097,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,JMS
5098,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,LAR
5099,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,HYS
5100,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,RDD
5101,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ACV
5102,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MMH
5103,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,COD
5104,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,PLN
5105,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,PIH
5106,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,CIU
5107,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ABR
5108,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,BGM
5109,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,APN
5110,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ESC
5111,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,BJI
5112,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,CPR
5113,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,BRD
5114,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ITH
5115,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,BTM
5116,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,CDC
5117,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,EKO
5118,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,HIB
5119,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,LWS
5120,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,INL
5121,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,IMT
5122,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,RHI
5123,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MQT
5124,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,TVC
5125,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,PIA
5126,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,RDM
5127,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,FAT
5128,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,YUM
5129,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,FLG
5130,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,GJT
5131,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,DRO
5132,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SAF
5133,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,ASE
5134,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SBP
5135,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,EUG
5136,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,BUR
5137,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,BFL
5138,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,ROW
5139,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,MRY
5140,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SGU
5141,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SBA
5142,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SUN
5143,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,IDA
5144,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,DLH
5145,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,MBS
5146,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,PSC
5147,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,MOT
5148,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,RAP
5149,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,GFK
